id,Local Date,Local Time,Username,Product ID,Version,Type,Event
149,2/6/2017,6:05:59 PM,"Abhishek",DBM C#,1122,"UI","Startup Time: 5225.73 (ms)"
150,2/6/2017,6:05:59 PM,"Abhishek",DBM C#,1122,"UI","Debug Mode is ON"
151,2/6/2017,6:07:45 PM,"Abhishek",DBM C#,1122,"App","Program Started"
152,2/6/2017,6:07:45 PM,"Abhishek",DBM C#,1122,"Debug","Start up GUI"
153,2/6/2017,6:07:49 PM,"Abhishek",DBM C#,1122,"UI","Startup Time: 5821.92 (ms)"
154,2/6/2017,6:07:49 PM,"Abhishek",DBM C#,1122,"UI","Debug Mode is ON"
155,2/6/2017,6:16:48 PM,"Abhishek",DBM C#,1122,"App","Program Started"
156,2/6/2017,6:16:48 PM,"Abhishek",DBM C#,1122,"Debug","Start up GUI"
157,2/6/2017,6:16:52 PM,"Abhishek",DBM C#,1122,"UI","Startup Time: 6465.19 (ms)"
158,2/6/2017,6:16:52 PM,"Abhishek",DBM C#,1122,"UI","Debug Mode is ON"
159,2/6/2017,6:17:46 PM,"Abhishek",DBM C#,1122,"App","Program Started"
160,2/6/2017,6:17:46 PM,"Abhishek",DBM C#,1122,"Debug","Start up GUI"
161,2/6/2017,6:19:36 PM,"Abhishek",DBM C#,1122,"App","Program Started"
162,2/6/2017,6:19:36 PM,"Abhishek",DBM C#,1122,"Debug","Start up GUI"
163,2/6/2017,6:20:11 PM,"Abhishek",DBM C#,1122,"App","Program Started"
164,2/6/2017,6:20:11 PM,"Abhishek",DBM C#,1122,"Debug","Start up GUI"
165,2/6/2017,6:20:22 PM,"Abhishek",DBM C#,1122,"App","Program Started"
166,2/6/2017,6:20:23 PM,"Abhishek",DBM C#,1122,"Debug","Start up GUI"
167,2/6/2017,6:22:41 PM,"Abhishek",DBM C#,1122,"App","Program Started"
168,2/6/2017,6:22:41 PM,"Abhishek",DBM C#,1122,"Debug","Start up GUI"
169,2/6/2017,6:23:15 PM,"Abhishek",DBM C#,1122,"App","Program Started"
170,2/6/2017,6:23:15 PM,"Abhishek",DBM C#,1122,"Debug","Start up GUI"
171,2/6/2017,6:23:46 PM,"Abhishek",DBM C#,1122,"App","Program Started"
172,2/6/2017,6:23:46 PM,"Abhishek",DBM C#,1122,"Debug","Start up GUI"
173,2/6/2017,6:24:32 PM,"Abhishek",DBM C#,1122,"App","Program Started"
174,2/6/2017,6:24:32 PM,"Abhishek",DBM C#,1122,"Debug","Start up GUI"
175,2/6/2017,6:25:09 PM,"Abhishek",DBM C#,1122,"App","Program Started"
176,2/6/2017,6:25:09 PM,"Abhishek",DBM C#,1122,"Debug","Start up GUI"
177,2/6/2017,6:26:13 PM,"Abhishek",DBM C#,1122,"App","Program Started"
178,2/6/2017,6:26:13 PM,"Abhishek",DBM C#,1122,"Debug","Start up GUI"
179,2/6/2017,6:28:23 PM,"Abhishek",DBM C#,1122,"App","Program Started"
180,2/6/2017,6:28:23 PM,"Abhishek",DBM C#,1122,"Debug","Start up GUI"
181,2/6/2017,6:32:24 PM,"Abhishek",DBM C#,1122,"App","Program Started"
182,2/6/2017,6:32:24 PM,"Abhishek",DBM C#,1122,"Debug","Start up GUI"
183,2/6/2017,6:34:03 PM,"Abhishek",DBM C#,1122,"App","Program Started"
184,2/6/2017,6:34:03 PM,"Abhishek",DBM C#,1122,"Debug","Start up GUI"
185,2/6/2017,6:34:56 PM,"Abhishek",DBM C#,1122,"App","Program Started"
186,2/6/2017,6:34:56 PM,"Abhishek",DBM C#,1122,"Debug","Start up GUI"
187,2/6/2017,6:39:35 PM,"Abhishek",DBM C#,1122,"App","Program Started"
188,2/6/2017,6:39:35 PM,"Abhishek",DBM C#,1122,"Debug","Start up GUI"
189,2/6/2017,6:39:38 PM,"Abhishek",DBM C#,1122,"UI","Startup Time: 6285.76 (ms)"
190,2/6/2017,6:39:38 PM,"Abhishek",DBM C#,1122,"UI","Debug Mode is ON"
191,2/6/2017,6:40:17 PM,"Abhishek",DBM C#,1122,"App","Program Started"
192,2/6/2017,6:40:17 PM,"Abhishek",DBM C#,1122,"Debug","Start up GUI"
193,2/6/2017,6:40:20 PM,"Abhishek",DBM C#,1122,"UI","Startup Time: 6083.04 (ms)"
194,2/6/2017,6:40:20 PM,"Abhishek",DBM C#,1122,"UI","Debug Mode is ON"
195,2/6/2017,6:41:36 PM,"Abhishek",DBM C#,1122,"App","Program Started"
196,2/6/2017,6:41:36 PM,"Abhishek",DBM C#,1122,"Debug","Start up GUI"
197,2/6/2017,6:41:40 PM,"Abhishek",DBM C#,1122,"UI","Startup Time: 5894.23 (ms)"
198,2/6/2017,6:41:40 PM,"Abhishek",DBM C#,1122,"UI","Debug Mode is ON"
199,2/6/2017,6:43:48 PM,"Abhishek",DBM C#,1122,"App","Program Started"
200,2/6/2017,6:43:48 PM,"Abhishek",DBM C#,1122,"Debug","Start up GUI"
201,2/6/2017,6:43:51 PM,"Abhishek",DBM C#,1122,"UI","Startup Time: 6073.20 (ms)"
202,2/6/2017,6:43:51 PM,"Abhishek",DBM C#,1122,"UI","Debug Mode is ON"
203,2/6/2017,6:44:06 PM,"Abhishek",DBM C#,1122,"App","Program Started"
204,2/6/2017,6:44:07 PM,"Abhishek",DBM C#,1122,"Debug","Start up GUI"
205,2/6/2017,6:44:09 PM,"Abhishek",DBM C#,1122,"UI","Startup Time: 4738.28 (ms)"
206,2/6/2017,6:44:09 PM,"Abhishek",DBM C#,1122,"UI","Debug Mode is ON"
207,2/10/2017,4:01:36 PM,"Abhishek",DBM C#,1122,"App","Program Started"
208,2/10/2017,4:01:37 PM,"Abhishek",DBM C#,1122,"Debug","Start up GUI"
209,2/10/2017,4:01:39 PM,"Abhishek",DBM C#,1122,"UI","Startup Time: 5546.06 (ms)"
210,2/10/2017,4:01:39 PM,"Abhishek",DBM C#,1122,"UI","Debug Mode is ON"
211,2/10/2017,4:03:46 PM,"Abhishek",DBM C#,1122,"App","Program Started"
