id,Local Date,Local Time,Username,Product ID,Version,Type,Event1,1/29/2017,8:53:30 PM,"Abhishek",DBM C#,1122,"App","Program Started"
56,2/10/2017,4:13:44 PM,"Abhishek",DBM C#,1122,"Debug","Start up GUI"
57,2/10/2017,4:13:46 PM,"Abhishek",DBM C#,1122,"UI","Startup Time: 4002.56 (ms)"
58,2/10/2017,4:13:47 PM,"Abhishek",DBM C#,1122,"UI","Debug Mode is ON"
59,2/10/2017,4:15:13 PM,"Abhishek",DBM C#,1122,"App","Program Started"
60,2/10/2017,4:15:13 PM,"Abhishek",DBM C#,1122,"Debug","Start up GUI"
61,2/10/2017,4:15:16 PM,"Abhishek",DBM C#,1122,"UI","Startup Time: 5035.35 (ms)"
62,2/10/2017,4:15:16 PM,"Abhishek",DBM C#,1122,"UI","Debug Mode is ON"
63,2/10/2017,4:18:35 PM,"Abhishek",DBM C#,1122,"Aplicación","Programa iniciado"
64,2/10/2017,4:18:35 PM,"Abhishek",DBM C#,1122,"Debug","Start up GUI"
65,2/10/2017,4:18:37 PM,"Abhishek",DBM C#,1122,"INTERFAZ DE USUARIO","Startup Time: 4898.59 (ms)"
66,2/10/2017,4:18:37 PM,"Abhishek",DBM C#,1122,"UI","Debug Mode is ON"
67,2/10/2017,4:20:37 PM,"Abhishek",DBM C#,1122,"App","Program Started"
68,2/10/2017,4:20:37 PM,"Abhishek",DBM C#,1122,"Debug","Start up GUI"
69,2/10/2017,4:20:39 PM,"Abhishek",DBM C#,1122,"UI","Startup Time: 5069.93 (ms)"
70,2/10/2017,4:20:40 PM,"Abhishek",DBM C#,1122,"UI","Debug Mode is ON"
71,2/10/2017,4:20:56 PM,"Abhishek",DBM C#,1122,"App","Program Started"
72,2/10/2017,4:20:56 PM,"Abhishek",DBM C#,1122,"Debug","Start up GUI"
73,2/10/2017,4:20:59 PM,"Abhishek",DBM C#,1122,"UI","Startup Time: 5040.09 (ms)"
74,2/10/2017,4:20:59 PM,"Abhishek",DBM C#,1122,"UI","Debug Mode is ON"
75,2/10/2017,4:22:16 PM,"Abhishek",DBM C#,1122,"App","Program Started"
76,2/10/2017,4:22:16 PM,"Abhishek",DBM C#,1122,"Debug","Start up GUI"
77,2/10/2017,4:22:18 PM,"Abhishek",DBM C#,1122,"UI","Startup Time: 4832.11 (ms)"
78,2/10/2017,4:22:19 PM,"Abhishek",DBM C#,1122,"UI","Debug Mode is ON"
79,2/10/2017,4:23:13 PM,"Abhishek",DBM C#,1122,"App","Program Started"
80,2/10/2017,4:23:13 PM,"Abhishek",DBM C#,1122,"Debug","Start up GUI"
81,2/10/2017,4:23:16 PM,"Abhishek",DBM C#,1122,"UI","Startup Time: 4861.15 (ms)"
82,2/10/2017,4:23:16 PM,"Abhishek",DBM C#,1122,"UI","Debug Mode is ON"
83,2/10/2017,4:25:03 PM,"Abhishek",DBM C#,1122,"App","Program Started"
84,2/10/2017,4:25:03 PM,"Abhishek",DBM C#,1122,"Debug","Start up GUI"
85,2/10/2017,4:25:05 PM,"Abhishek",DBM C#,1122,"UI","Startup Time: 5169.41 (ms)"
86,2/10/2017,4:25:05 PM,"Abhishek",DBM C#,1122,"UI","Debug Mode is ON"
87,2/10/2017,4:25:47 PM,"Abhishek",DBM C#,1122,"App","Program Started"
88,2/10/2017,4:25:47 PM,"Abhishek",DBM C#,1122,"Debug","Start up GUI"
89,2/10/2017,4:25:49 PM,"Abhishek",DBM C#,1122,"UI","Startup Time: 4039.98 (ms)"
90,2/10/2017,4:25:49 PM,"Abhishek",DBM C#,1122,"UI","Debug Mode is ON"
91,2/10/2017,4:26:34 PM,"Abhishek",DBM C#,1122,"App","Program Started"
92,2/10/2017,4:26:35 PM,"Abhishek",DBM C#,1122,"Debug","Start up GUI"
93,2/10/2017,4:26:35 PM,"Abhishek",DBM C#,1122,"UI","Startup Time: 316.71 (ms)"
94,2/10/2017,4:26:35 PM,"Abhishek",DBM C#,1122,"UI","Debug Mode is ON"
95,2/10/2017,4:27:48 PM,"Abhishek",DBM C#,1122,"App","Program Started"
96,2/10/2017,4:27:48 PM,"Abhishek",DBM C#,1122,"Debug","Start up GUI"
97,2/10/2017,4:27:50 PM,"Abhishek",DBM C#,1122,"UI","Startup Time: 4869.52 (ms)"
98,2/10/2017,4:27:51 PM,"Abhishek",DBM C#,1122,"UI","Debug Mode is ON"
99,2/10/2017,4:28:07 PM,"Abhishek",DBM C#,1122,"App","Program Started"
100,2/10/2017,4:28:07 PM,"Abhishek",DBM C#,1122,"Debug","Start up GUI"
101,2/10/2017,4:28:09 PM,"Abhishek",DBM C#,1122,"UI","Startup Time: 4846.56 (ms)"
102,2/10/2017,4:28:09 PM,"Abhishek",DBM C#,1122,"UI","Debug Mode is ON"
103,2/10/2017,4:29:10 PM,"Abhishek",DBM C#,1122,"App","Program Started"
104,2/10/2017,4:29:10 PM,"Abhishek",DBM C#,1122,"Debug","Start up GUI"
105,2/10/2017,4:29:12 PM,"Abhishek",DBM C#,1122,"UI","Startup Time: 4905.71 (ms)"
106,2/10/2017,4:29:13 PM,"Abhishek",DBM C#,1122,"UI","Debug Mode is ON"
107,2/10/2017,4:29:49 PM,"Abhishek",DBM C#,1122,"App","Program Started"
108,2/10/2017,4:29:49 PM,"Abhishek",DBM C#,1122,"Debug","Start up GUI"
109,2/10/2017,4:29:52 PM,"Abhishek",DBM C#,1122,"UI","Startup Time: 3946.21 (ms)"
110,2/10/2017,4:29:52 PM,"Abhishek",DBM C#,1122,"UI","Debug Mode is ON"
111,2/10/2017,4:30:33 PM,"Abhishek",DBM C#,1122,"App","Program Started"
112,2/10/2017,4:30:33 PM,"Abhishek",DBM C#,1122,"Debug","Start up GUI"
113,2/10/2017,4:30:35 PM,"Abhishek",DBM C#,1122,"UI","Startup Time: 5104.78 (ms)"
114,2/10/2017,4:30:36 PM,"Abhishek",DBM C#,1122,"UI","Debug Mode is ON"
115,2/10/2017,4:30:56 PM,"Abhishek",DBM C#,1122,"App","Program Started"
116,2/10/2017,4:30:56 PM,"Abhishek",DBM C#,1122,"Debug","Start up GUI"
117,2/10/2017,4:30:56 PM,"Abhishek",DBM C#,1122,"UI","Startup Time: 253.87 (ms)"
118,2/10/2017,4:30:57 PM,"Abhishek",DBM C#,1122,"UI","Debug Mode is ON"
119,2/10/2017,4:33:59 PM,"Abhishek",DBM C#,1122,"App","Program Started"
120,2/10/2017,4:33:59 PM,"Abhishek",DBM C#,1122,"Debug","Start up GUI"
121,2/10/2017,4:34:01 PM,"Abhishek",DBM C#,1122,"UI","Startup Time: 6495.48 (ms)"
122,2/10/2017,4:34:01 PM,"Abhishek",DBM C#,1122,"UI","Debug Mode is ON"
123,2/10/2017,4:34:27 PM,"Abhishek",DBM C#,1122,"App","Program Started"
124,2/10/2017,4:34:27 PM,"Abhishek",DBM C#,1122,"Debug","Start up GUI"
125,2/10/2017,4:34:29 PM,"Abhishek",DBM C#,1122,"UI","Startup Time: 4600.22 (ms)"
126,2/10/2017,4:34:29 PM,"Abhishek",DBM C#,1122,"UI","Debug Mode is ON"
127,2/10/2017,4:36:18 PM,"Abhishek",DBM C#,1122,"App","Program Started"
128,2/10/2017,4:36:18 PM,"Abhishek",DBM C#,1122,"Debug","Start up GUI"
129,2/10/2017,4:36:20 PM,"Abhishek",DBM C#,1122,"UI","Startup Time: 4923.73 (ms)"
130,2/10/2017,4:36:20 PM,"Abhishek",DBM C#,1122,"UI","Debug Mode is ON"
131,2/10/2017,4:37:16 PM,"Abhishek",DBM C#,1122,"App","Program Started"
